Yt	Mt	Ht	Ut	Epst
-1.42358	-0.761668	1	-0.661911	-0.661911
-1.13117	-1.5901	1	0.458927	0.458927
1.4576	-0.750837	1	2.20844	2.20844
1.84532	2.5429	1	-0.697585	-0.697585
1.8567	1.55386	1	0.302841	0.302841
4.43411	1.86653	1	2.56758	2.56758
5.83728	5.35488	1	0.482403	0.482403
5.6914	5.72096	1	-0.0295621	-0.0295621
4.35867	5.21359	1	-0.854918	-0.854918
2.64217	3.53767	1	-0.895506	-0.895506
0.96098	1.82151	1	-0.860534	-0.860534
-0.694004	0.406559	1	-1.10056	-1.10056
-1.46389	-1.24394	1	-0.219959	-0.219959
-2.20055	-1.47617	1	-0.724381	-0.724381
-2.78181	-2.35087	1	-0.430945	-0.430945
-1.70501	-2.68515	1	0.98014	0.98014
-2.30239	-1.0133	1	-1.28909	-1.28909
-2.86265	-2.56923	1	-0.293427	-0.293427
-3.76044	-2.68573	1	-1.07471	-1.07471
-4.64711	-3.85603	1	-0.79108	-0.79108
-3.57572	-4.53064	1	0.954918	0.954918
-2.06209	-2.72254	1	0.660451	0.660451
0.0866922	-1.31434	1	1.40103	1.40103
0.386026	0.939086	1	-0.55306	-0.55306
-1.2034	0.155538	1	-1.35894	-1.35894
-3.92107	-1.73284	1	-2.18823	-2.18823
-6.84222	-4.63797	1	-2.20425	-2.20425
-7.92905	-7.40436	1	-0.524695	-0.524695
-6.82535	-7.49081	1	0.665457	0.665457
-6.27267	-5.7759	1	-0.496765	-0.496765
-4.9664	-5.76007	1	0.793674	0.793674
-4.18685	-4.00309	1	-0.183759	-0.183759
-2.68362	-3.67295	1	0.989329	0.989329
-2.64549	-1.84557	1	-0.799914	-0.799914
-2.3388	-2.61845	1	0.279651	0.279651
-1.26151	-1.95174	1	0.690228	0.690228
0.821826	-0.734922	1	1.55675	1.55675
1.41793	1.62821	1	-0.210281	-0.210281
1.37799	1.31088	1	0.0671075	0.0671075
1.51181	1.23978	1	0.272034	0.272034
1.536	1.43621	1	0.0997871	0.0997871
1.51671	1.43794	1	0.0787706	0.0787706
1.4068	1.40573	1	0.00107393	0.00107393
-0.602865	1.23445	1	-1.83731	-1.83731
-3.1411	-1.47829	1	-1.66281	-1.66281
-2.70298	-3.83271	1	1.12972	1.12972
-1.58483	-2.04641	1	0.461575	0.461575
0.0230689	-1.15193	1	1.175	1.175
0.783911	0.720112	1	0.0637991	0.0637991
-0.82729	0.766306	1	-1.5936	-1.5936
-2.4819	-1.53912	1	-0.942777	-0.942777
-1.36881	-2.85545	1	1.48664	1.48664
0.768291	-0.528014	1	1.29631	1.29631
1.37071	1.46063	1	-0.0899263	-0.0899263
2.45041	1.27427	1	1.17614	1.17614
1.0177	2.7939	1	-1.7762	-1.7762
-0.0642195	0.035874	1	-0.100093	-0.100093
-2.25272	-0.316265	1	-1.93646	-1.93646
-2.77074	-3.02657	1	0.255835	0.255835
-2.76358	-2.57308	1	-0.190498	-0.190498
-1.90574	-2.61652	1	0.710777	0.710777
-0.902475	-1.37013	1	0.467652	0.467652
0.256801	-0.485751	1	0.742553	0.742553
0.676176	0.590423	1	0.0857528	0.0857528
0.0540488	0.626186	1	-0.572138	-0.572138
0.0125885	-0.320493	1	0.333081	0.333081
0.117594	0.104374	1	0.0132201	0.0132201
0.824923	0.06326	1	0.761663	0.761663
1.31557	1.11906	1	0.196511	0.196511
0.142519	1.31215	1	-1.16963	-1.16963
0.317004	-0.475491	1	0.792495	0.792495
1.01009	0.476103	1	0.533984	0.533984
1.98334	1.1783	1	0.805039	0.805039
1.74287	2.21788	1	-0.475007	-0.475007
3.02385	1.35222	1	1.67163	1.67163
3.4033	3.50805	1	-0.104754	-0.104754
1.88532	3.07601	1	-1.19069	-1.19069
0.575891	1.04613	1	-0.470241	-0.470241
-2.18813	0.119381	1	-2.30752	-2.30752
-5.94571	-3.28677	1	-2.65894	-2.65894
-4.96344	-6.82928	1	1.86583	1.86583
-3.91396	-3.76966	1	-0.144299	-0.144299
-2.56628	-3.49044	1	0.924162	0.924162
-2.69916	-1.83074	1	-0.868428	-0.868428
-3.7496	-2.72181	1	-1.02779	-1.02779
-3.83783	-3.90093	1	0.0630971	0.0630971
-3.77267	-3.47293	1	-0.299736	-0.299736
-3.25308	-3.4891	1	0.236023	0.236023
-1.32372	-2.79784	1	1.47413	1.47413
-1.69287	-0.438246	1	-1.25462	-1.25462
-3.40231	-2.02529	1	-1.37703	-1.37703
-2.01072	-3.84025	1	1.82952	1.82952
-1.24235	-1.01952	1	-0.222826	-0.222826
-1.24716	-1.14685	1	-0.10031	-0.10031
-2.47452	-1.17009	1	-1.30443	-1.30443
-2.44542	-2.90967	1	0.46425	0.46425
-2.04112	-2.09256	1	0.051445	0.051445
-2.8476	-1.79098	1	-1.05662	-1.05662
-2.21208	-3.08158	1	0.869507	0.869507
-2.15445	-1.64156	1	-0.512894	-0.512894
-2.45033	-2.15904	1	-0.291293	-0.291293
-3.02861	-2.36421	1	-0.664395	-0.664395
-2.01543	-3.11515	1	1.09971	1.09971
-3.26403	-1.41369	1	-1.85035	-1.85035
-4.38157	-3.79982	1	-0.581749	-0.581749
-3.72349	-4.37083	1	0.647338	0.647338
-4.87249	-3.20498	1	-1.6675	-1.6675
-5.08677	-5.22903	1	0.14226	0.14226
-4.13062	-4.62027	1	0.489655	0.489655
-1.91131	-3.4628	1	1.55149	1.55149
-2.13761	-0.887863	1	-1.24975	-1.24975
-2.60745	-2.42623	1	-0.181228	-0.181228
-2.9018	-2.47998	1	-0.421823	-0.421823
-3.76416	-2.87559	1	-0.888572	-0.888572
-3.27724	-3.87454	1	0.597298	0.597298
-2.6606	-2.72985	1	0.0692544	0.0692544
-3.00531	-2.40169	1	-0.603628	-0.603628
-2.08731	-2.97712	1	0.889815	0.889815
-0.549916	-1.48805	1	0.938138	0.938138
-1.07553	0.0306465	1	-1.10617	-1.10617
-0.598934	-1.46079	1	0.86186	0.86186
-0.182771	-0.250025	1	0.0672543	0.0672543
-2.10182	-0.175797	1	-1.92603	-1.92603
-4.04508	-2.96485	1	-1.08023	-1.08023
-3.46056	-4.35003	1	0.889468	0.889468
-3.23569	-2.76682	1	-0.468869	-0.468869
-3.68211	-3.05847	1	-0.623642	-0.623642
-4.04825	-3.57671	1	-0.471544	-0.471544
-3.18623	-3.90751	1	0.721271	0.721271
-4.23806	-2.57157	1	-1.66649	-1.66649
-4.30284	-4.59126	1	0.288422	0.288422
-5.28878	-3.855	1	-1.43378	-1.43378
-6.54657	-5.47288	1	-1.07369	-1.07369
-4.75606	-6.55323	1	1.79717	1.79717
-4.30327	-3.42762	1	-0.875651	-0.875651
-4.38036	-4.21009	1	-0.170271	-0.170271
-5.44265	-4.07903	1	-1.36362	-1.36362
-6.26229	-5.66362	1	-0.598668	-0.598668
-5.28875	-6.03096	1	0.742206	0.742206
-4.52383	-4.45918	1	-0.0646447	-0.0646447
-5.35491	-4.08844	1	-1.26647	-1.26647
-6.15008	-5.46794	1	-0.682138	-0.682138
-6.83852	-5.98122	1	-0.857301	-0.857301
-5.03805	-6.66802	1	1.62998	1.62998
-1.0919	-3.73326	1	2.64136	2.64136
-1.05291	0.478761	1	-1.53167	-1.53167
-1.44499	-1.59867	1	0.153676	0.153676
0.0180658	-1.36004	1	1.37811	1.37811
-0.340327	0.569022	1	-0.909349	-0.909349
0.0760924	-0.78183	1	0.857923	0.857923
0.624382	0.407011	1	0.217371	0.217371
1.12176	0.637769	1	0.483993	0.483993
-1.14179	1.10106	1	-2.24286	-2.24286
-1.80986	-2.28982	1	0.479959	0.479959
-2.20002	-1.64502	1	-0.554998	-0.554998
-1.70903	-2.41439	1	0.705363	0.705363
0.530884	-1.24808	1	1.77897	1.77897
1.77707	1.32751	1	0.44956	0.44956
0.283332	1.93867	1	-1.65534	-1.65534
-1.07149	-0.617413	1	-0.454076	-0.454076
-1.94603	-1.37778	1	-0.568245	-0.568245
-2.47396	-2.20883	1	-0.265134	-0.265134
-3.52212	-2.50698	1	-1.01514	-1.01514
-3.66267	-3.80119	1	0.138518	0.138518
-3.70756	-3.35457	1	-0.352988	-0.352988
-4.33558	-3.53837	1	-0.797212	-0.797212
-3.12868	-4.36739	1	1.23872	1.23872
-1.01714	-2.27803	1	1.26089	1.26089
-0.35338	-0.274002	1	-0.0793779	-0.0793779
-0.639734	-0.310221	1	-0.329513	-0.329513
0.567342	-0.738657	1	1.306	1.306
0.206455	1.04255	1	-0.836095	-0.836095
-0.955381	-0.261646	1	-0.693736	-0.693736
-1.51196	-1.37065	1	-0.141306	-0.141306
-2.3836	-1.56455	1	-0.819044	-0.819044
-1.91206	-2.73085	1	0.818794	0.818794
-1.03694	-1.4469	1	0.40996	0.40996
-0.682467	-0.715218	1	0.0327518	0.0327518
1.62301	-0.611384	1	2.2344	2.2344
1.76313	2.6087	1	-0.845573	-0.845573
0.994744	1.33816	1	-0.343417	-0.343417
0.797818	0.548627	1	0.249191	0.249191
-0.651604	0.72619	1	-1.37779	-1.37779
-1.66402	-1.39523	1	-0.268796	-0.268796
-1.37972	-1.76988	1	0.390153	0.390153
-1.59083	-1.1106	1	-0.480227	-0.480227
-1.77802	-1.70741	1	-0.0706189	-0.0706189
-2.17038	-1.69094	1	-0.479438	-0.479438
-1.68761	-2.24661	1	0.558996	0.558996
-0.505513	-1.35951	1	0.853996	0.853996
0.767627	0.0172246	1	0.750402	0.750402
2.58103	1.14844	1	1.43259	1.43259
3.17636	2.98816	1	0.188203	0.188203
3.15697	2.9996	1	0.157367	0.157367
2.27372	2.87289	1	-0.599174	-0.599174
3.02182	1.71505	1	1.30677	1.30677
2.84178	3.22129	1	-0.37951	-0.37951
3.43269	2.3419	1	1.09079	1.09079
2.95137	3.57322	1	-0.621848	-0.621848
3.17407	2.2873	1	0.886767	0.886767
3.81399	3.20444	1	0.609551	0.609551
3.08237	3.71344	1	-0.63107	-0.63107
2.67064	2.45206	1	0.218579	0.218579
2.24823	2.36327	1	-0.115041	-0.115041
1.79345	1.9715	1	-0.178043	-0.178043
0.313485	1.4847	1	-1.17121	-1.17121
0.206485	-0.38611	1	0.592595	0.592595
-0.699379	0.43869	1	-1.13807	-1.13807
-0.208119	-1.19421	1	0.986086	0.986086
-0.846111	0.222965	1	-1.06908	-1.06908
-0.0620604	-1.29817	1	1.23611	1.23611
-0.0146693	0.566816	1	-0.581485	-0.581485
0.0377941	-0.213556	1	0.25135	0.25135
-1.72768	0.170339	1	-1.89802	-1.89802
-1.57091	-2.4444	1	0.873495	0.873495
0.111782	-1.09816	1	1.20994	1.20994
0.902775	0.757192	1	0.145583	0.145583
1.25418	1.01786	1	0.236322	0.236322
1.21348	1.25663	1	-0.0431486	-0.0431486
1.24285	1.05447	1	0.188379	0.188379
-0.325194	1.2446	1	-1.56979	-1.56979
-1.6213	-1.11448	1	-0.506827	-0.506827
-1.33952	-1.82752	1	0.487999	0.487999
0.41974	-0.943113	1	1.36285	1.36285
1.46039	1.13765	1	0.32274	0.32274
0.174951	1.55408	1	-1.37913	-1.37913
-0.875589	-0.463911	1	-0.411679	-0.411679
-0.253946	-1.04595	1	0.792	0.792
1.27795	0.14832	1	1.12963	1.12963
1.41807	1.74066	1	-0.322589	-0.322589
3.09969	1.26967	1	1.83002	1.83002
4.01119	3.696	1	0.315187	0.315187
4.58764	3.92948	1	0.65816	0.65816
4.4905	4.52525	1	-0.0347537	-0.0347537
3.71757	3.97253	1	-0.254959	-0.254959
3.4442	3.21376	1	0.230436	0.230436
4.3651	3.16182	1	1.20328	1.20328
4.51886	4.55652	1	-0.0376585	-0.0376585
4.82798	4.12164	1	0.706334	0.706334
6.00495	4.65887	1	1.34608	1.34608
4.08437	6.09923	1	-2.01486	-2.01486
3.38801	2.78229	1	0.605722	0.605722
3.02444	3.24688	1	-0.222438	-0.222438
3.4358	2.64638	1	0.789426	0.789426
5.05962	3.4185	1	1.64112	1.64112
5.27677	5.32946	1	-0.0526902	-0.0526902
4.39225	4.90028	1	-0.508022	-0.508022
3.75228	3.71614	1	0.0361333	0.0361333
3.8772	3.31004	1	0.567155	0.567155
2.28831	3.8017	1	-1.51339	-1.51339
1.31518	1.31225	1	0.00293115	0.00293115
1.89663	1.1051	1	0.791533	0.791533
2.30311	2.09574	1	0.20737	0.20737
1.23819	2.35419	1	-1.116	-1.116
0.812558	0.617354	1	0.195205	0.195205
1.66221	0.842962	1	0.819248	0.819248
1.26316	1.94142	1	-0.678258	-0.678258
1.91145	0.846341	1	1.06511	1.06511
1.67002	2.26445	1	-0.594431	-0.594431
1.44265	1.38703	1	0.0556153	0.0556153
0.645587	1.37816	1	-0.732569	-0.732569
0.258702	0.292978	1	-0.0342764	-0.0342764
0.0604931	0.242305	1	-0.181812	-0.181812
-0.436918	0.0609672	1	-0.497885	-0.497885
-0.422693	-0.581714	1	0.159021	0.159021
-1.30283	-0.236482	1	-1.06635	-1.06635
-3.2511	-1.58149	1	-1.66961	-1.66961
-2.30343	-3.77858	1	1.47515	1.47515
-0.931299	-1.40177	1	0.47047	0.47047
-0.709099	-0.424033	1	-0.285066	-0.285066
0.0872783	-0.615518	1	0.702796	0.702796
1.15913	0.466701	1	0.69243	0.69243
0.533596	1.5419	1	-1.00831	-1.00831
0.538858	0.120557	1	0.418301	0.418301
-0.581208	0.700935	1	-1.28214	-1.28214
-1.35634	-1.0701	1	-0.286241	-0.286241
-1.52301	-1.42224	1	-0.100772	-0.100772
-2.29615	-1.41661	1	-0.879538	-0.879538
-1.26343	-2.45794	1	1.19451	1.19451
-0.813127	-0.614762	1	-0.198365	-0.198365
-1.79309	-0.668966	1	-1.12412	-1.12412
-2.86071	-2.09614	1	-0.764571	-0.764571
-2.43184	-2.97661	1	0.544769	0.544769
-4.0314	-1.86326	1	-2.16814	-2.16814
-5.58335	-4.60848	1	-0.974876	-0.974876
-4.55042	-5.57966	1	1.02924	1.02924
-2.57294	-3.56173	1	0.988796	0.988796
-1.81724	-1.67039	1	-0.146853	-0.146853
-2.03585	-1.5195	1	-0.516352	-0.516352
-2.39406	-2.02438	1	-0.369677	-0.369677
-4.07521	-2.34305	1	-1.73216	-1.73216
-4.65503	-4.54554	1	-0.109487	-0.109487
-3.58189	-4.37063	1	0.788738	0.788738
-2.68809	-2.82016	1	0.132068	0.132068
-1.79749	-2.26356	1	0.466075	0.466075
-1.48504	-1.29694	1	-0.1881	-0.1881
-0.849364	-1.41428	1	0.564914	0.564914
-0.611468	-0.456767	1	-0.154701	-0.154701
-1.24001	-0.633421	1	-0.606594	-0.606594
-0.318563	-1.40951	1	1.09094	1.09094
-0.212148	0.168561	1	-0.380709	-0.380709
-2.51453	-0.3683	1	-2.14623	-2.14623
-4.11593	-3.35181	1	-0.764125	-0.764125
-4.10659	-4.2576	1	0.151012	0.151012
-4.23169	-3.7039	1	-0.527791	-0.527791
-3.18301	-4.06245	1	0.879442	0.879442
-2.66765	-2.39013	1	-0.277515	-0.277515
-2.23423	-2.4855	1	0.25127	0.25127
-1.13916	-1.82605	1	0.686887	0.686887
0.858803	-0.691378	1	1.55018	1.55018
2.64526	1.63572	1	1.00955	1.00955
2.87	2.92937	1	-0.0593694	-0.0593694
3.30174	2.61833	1	0.683405	0.683405
3.80506	3.25133	1	0.553736	0.553736
3.94036	3.73798	1	0.202377	0.202377
3.46163	3.57131	1	-0.109679	-0.109679
2.47273	2.9406	1	-0.467875	-0.467875
1.8073	1.8852	1	-0.0778933	-0.0778933
-0.303313	1.45753	1	-1.76085	-1.76085
-2.88957	-1.24078	1	-1.64879	-1.64879
-5.24796	-3.60254	1	-1.64542	-1.64542
-6.58981	-5.63998	1	-0.94983	-0.94983
-6.56588	-6.50059	1	-0.0652929	-0.0652929
-5.67475	-5.99287	1	0.318124	0.318124
-6.19178	-4.94251	1	-1.24927	-1.24927
-6.78512	-6.1066	1	-0.678518	-0.678518
-6.75332	-6.38103	1	-0.372283	-0.372283
-7.25303	-6.21913	1	-1.0339	-1.0339
-6.47711	-7.02423	1	0.547115	0.547115
-5.26441	-5.59009	1	0.325673	0.325673
-2.53718	-4.46984	1	1.93266	1.93266
-0.320149	-1.30169	1	0.981543	0.981543
-0.0784656	0.348413	1	-0.426879	-0.426879
-0.891947	-0.226608	1	-0.665339	-0.665339
-0.398148	-1.18602	1	0.787876	0.787876
-1.76763	-0.0637996	1	-1.70383	-1.70383
-3.21149	-2.48494	1	-0.726556	-0.726556
-4.10664	-3.47267	1	-0.633966	-0.633966
-3.52997	-4.14601	1	0.616037	0.616037
-2.14728	-3.00061	1	0.853324	0.853324
-1.91512	-1.57016	1	-0.344959	-0.344959
-1.97159	-1.7987	1	-0.17289	-0.17289
-0.435112	-1.93597	1	1.50086	1.50086
0.655973	0.301665	1	0.354308	0.354308
0.304285	0.767271	1	-0.462986	-0.462986
-1.64046	-0.0570903	1	-1.58337	-1.58337
-2.15129	-2.38222	1	0.230925	0.230925
-0.47052	-2.00113	1	1.53061	1.53061
0.0945729	0.249362	1	-0.154789	-0.154789
0.232327	0.0054257	1	0.226901	0.226901
0.882481	0.313327	1	0.569154	0.569154
1.22099	1.01358	1	0.207414	0.207414
0.159986	1.12313	1	-0.963146	-0.963146
1.25767	-0.42021	1	1.67788	1.67788
2.32755	1.86122	1	0.466332	0.466332
1.19696	2.32188	1	-1.12492	-1.12492
-1.13427	0.437131	1	-1.57141	-1.57141
-1.20662	-1.94144	1	0.734823	0.734823
0.579983	-0.961789	1	1.54177	1.54177
2.41539	1.26441	1	1.15098	1.15098
3.00248	2.78831	1	0.214165	0.214165
4.38779	2.86456	1	1.52323	1.52323
4.50201	4.66407	1	-0.162065	-0.162065
5.46109	3.98235	1	1.47873	1.47873
6.06654	5.57477	1	0.491773	0.491773
4.21457	5.67541	1	-1.46084	-1.46084
2.68941	3.02879	1	-0.339388	-0.339388
0.936507	2.11263	1	-1.17612	-1.17612
-0.727496	0.0561138	1	-0.78361	-0.78361
-0.984279	-1.22707	1	0.242792	0.242792
0.284233	-0.870018	1	1.15425	1.15425
1.67289	0.786078	1	0.886817	0.886817
2.01246	1.98727	1	0.0251877	0.0251877
1.13224	1.92327	1	-0.79103	-0.79103
1.16518	0.604532	1	0.56065	0.56065
2.49509	1.30483	1	1.19027	1.19027
3.61307	2.85333	1	0.759735	0.759735
2.96047	3.69199	1	-0.731518	-0.731518
1.12143	2.36591	1	-1.24449	-1.24449
-0.325398	0.269386	1	-0.594784	-0.594784
-3.06977	-0.708158	1	-2.36161	-2.36161
-3.56164	-3.97856	1	0.416921	0.416921
-1.84969	-3.11966	1	1.26996	1.26996
-0.459683	-1.01974	1	0.560053	0.560053
-0.742598	0.0848304	1	-0.827428	-0.827428
-1.60492	-0.93304	1	-0.671884	-0.671884
-1.95044	-1.8129	1	-0.137538	-0.137538
-2.18333	-1.87618	1	-0.307155	-0.307155
-2.54402	-2.09692	1	-0.4471	-0.4471
-2.04009	-2.47718	1	0.437091	0.437091
-2.99851	-1.59262	1	-1.40589	-1.40589
-3.39067	-3.26806	1	-0.12261	-0.12261
-3.80971	-3.14141	1	-0.668298	-0.668298
-5.94143	-3.76599	1	-2.17543	-2.17543
-5.87369	-6.43186	1	0.558161	0.558161
-4.22275	-5.10836	1	0.885606	0.885606
-3.53352	-3.27276	1	-0.260766	-0.260766
-1.59578	-3.19889	1	1.60311	1.60311
-0.355453	-0.56928	1	0.213827	0.213827
0.135872	-0.046516	1	0.182388	0.182388
-0.218465	0.224509	1	-0.442974	-0.442974
-0.049007	-0.39469	1	0.345683	0.345683
1.24226	0.163781	1	1.07848	1.07848
1.15812	1.67799	1	-0.519862	-0.519862
-0.196427	0.817943	1	-1.01437	-1.01437
-2.06259	-0.718758	1	-1.34384	-1.34384
-1.04716	-2.66819	1	1.62104	1.62104
-0.0943924	-0.2488	1	0.154408	0.154408
-0.306753	0.050151	1	-0.356904	-0.356904
-0.543846	-0.463321	1	-0.080525	-0.080525
-0.133009	-0.622975	1	0.489966	0.489966
1.08934	0.0532933	1	1.03604	1.03604
2.10386	1.50169	1	0.602178	0.602178
1.50646	2.206	1	-0.699536	-0.699536
2.3025	0.990439	1	1.31206	1.31206
2.84451	2.62832	1	0.216191	0.216191
2.0656	2.68184	1	-0.61624	-0.61624

