Yt	Mt	Ht	Ut	Epst
-0.958786	0	1	-0.958786	-0.958786
0.429218	0	1	0.429218	0.429218
-1.24308	0	1	-1.24308	-1.24308
0.00953219	0	1	0.00953219	0.00953219
-0.0862127	0	1	-0.0862127	-0.0862127
0.604664	0	1	0.604664	0.604664
1.48191	0	1	1.48191	1.48191
0.762282	0	1	0.762282	0.762282
2.80289	0	1	2.80289	2.80289
-0.0370589	0	1	-0.0370589	-0.0370589
-0.351769	0	1	-0.351769	-0.351769
1.57314	0	1	1.57314	1.57314
-0.0332939	0	1	-0.0332939	-0.0332939
0.292302	0	1	0.292302	0.292302
0.991174	0	1	0.991174	0.991174
-0.707135	0	1	-0.707135	-0.707135
-0.813882	0	1	-0.813882	-0.813882
1.00581	0	1	1.00581	1.00581
0.0901672	0	1	0.0901672	0.0901672
-0.686297	0	1	-0.686297	-0.686297
-0.589106	0	1	-0.589106	-0.589106
0.388018	0	1	0.388018	0.388018
0.238028	0	1	0.238028	0.238028
-0.802482	0	1	-0.802482	-0.802482
0.266981	0	1	0.266981	0.266981
0.393506	0	1	0.393506	0.393506
1.07736	0	1	1.07736	1.07736
0.0218337	0	1	0.0218337	0.0218337
-0.641917	0	1	-0.641917	-0.641917
-1.03847	0	1	-1.03847	-1.03847
1.51903	0	1	1.51903	1.51903
2.87887	0	1	2.87887	2.87887
-1.20712	0	1	-1.20712	-1.20712
0.0587479	0	1	0.0587479	0.0587479
-1.85109	0	1	-1.85109	-1.85109
-1.49269	0	1	-1.49269	-1.49269
0.11669	0	1	0.11669	0.11669
-0.588518	0	1	-0.588518	-0.588518
-0.83976	0	1	-0.83976	-0.83976
0.0430766	0	1	0.0430766	0.0430766
-0.882084	0	1	-0.882084	-0.882084
-0.496272	0	1	-0.496272	-0.496272
-0.112084	0	1	-0.112084	-0.112084
-0.468224	0	1	-0.468224	-0.468224
0.289424	0	1	0.289424	0.289424
0.0699042	0	1	0.0699042	0.0699042
-0.168311	0	1	-0.168311	-0.168311
-0.613574	0	1	-0.613574	-0.613574
-1.45483	0	1	-1.45483	-1.45483
-1.48295	0	1	-1.48295	-1.48295
-1.16801	0	1	-1.16801	-1.16801
-1.51681	0	1	-1.51681	-1.51681
0.614577	0	1	0.614577	0.614577
-0.394232	0	1	-0.394232	-0.394232
-0.0590805	0	1	-0.0590805	-0.0590805
0.950935	0	1	0.950935	0.950935
0.0882523	0	1	0.0882523	0.0882523
-0.243991	0	1	-0.243991	-0.243991
1.57901	0	1	1.57901	1.57901
-1.04685	0	1	-1.04685	-1.04685
-0.994827	0	1	-0.994827	-0.994827
0.223109	0	1	0.223109	0.223109
1.18203	0	1	1.18203	1.18203
0.799167	0	1	0.799167	0.799167
-0.661578	0	1	-0.661578	-0.661578
-0.482843	0	1	-0.482843	-0.482843
-1.31085	0	1	-1.31085	-1.31085
0.754606	0	1	0.754606	0.754606
-0.3118	0	1	-0.3118	-0.3118
0.0164151	0	1	0.0164151	0.0164151
1.70838	0	1	1.70838	1.70838
0.891817	0	1	0.891817	0.891817
-0.79067	0	1	-0.79067	-0.79067
0.407432	0	1	0.407432	0.407432
1.02903	0	1	1.02903	1.02903
-1.4793	0	1	-1.4793	-1.4793
-0.0795378	0	1	-0.0795378	-0.0795378
1.23775	0	1	1.23775	1.23775
-0.431467	0	1	-0.431467	-0.431467
1.39423	0	1	1.39423	1.39423
-1.56865	0	1	-1.56865	-1.56865
0.443621	0	1	0.443621	0.443621
-0.0158059	0	1	-0.0158059	-0.0158059
-0.908805	0	1	-0.908805	-0.908805
-0.596657	0	1	-0.596657	-0.596657
-0.0214911	0	1	-0.0214911	-0.0214911
-0.408878	0	1	-0.408878	-0.408878
-0.261491	0	1	-0.261491	-0.261491
0.862764	0	1	0.862764	0.862764
-1.16759	0	1	-1.16759	-1.16759
-0.595814	0	1	-0.595814	-0.595814
-1.14903	0	1	-1.14903	-1.14903
-0.75953	0	1	-0.75953	-0.75953
0.221106	0	1	0.221106	0.221106
0.940984	0	1	0.940984	0.940984
-0.966681	0	1	-0.966681	-0.966681
0.361	0	1	0.361	0.361
0.156575	0	1	0.156575	0.156575
-0.526358	0	1	-0.526358	-0.526358
0.828599	0	1	0.828599	0.828599
-0.908881	0	1	-0.908881	-0.908881
-0.897733	0	1	-0.897733	-0.897733
0.105519	0	1	0.105519	0.105519
-0.960508	0	1	-0.960508	-0.960508
-1.59139	0	1	-1.59139	-1.59139
1.27958	0	1	1.27958	1.27958
0.220616	0	1	0.220616	0.220616
0.431352	0	1	0.431352	0.431352
-0.794657	0	1	-0.794657	-0.794657
-0.0686844	0	1	-0.0686844	-0.0686844
-0.509983	0	1	-0.509983	-0.509983
-0.274682	0	1	-0.274682	-0.274682
1.54593	0	1	1.54593	1.54593
-0.96117	0	1	-0.96117	-0.96117
-0.00281832	0	1	-0.00281832	-0.00281832
0.76747	0	1	0.76747	0.76747
0.0427784	0	1	0.0427784	0.0427784
-1.12983	0	1	-1.12983	-1.12983
-0.306457	0	1	-0.306457	-0.306457
-1.35486	0	1	-1.35486	-1.35486
0.0400944	0	1	0.0400944	0.0400944
-0.73818	0	1	-0.73818	-0.73818
-1.01411	0	1	-1.01411	-1.01411
0.659079	0	1	0.659079	0.659079
-0.552012	0	1	-0.552012	-0.552012
0.816545	0	1	0.816545	0.816545
0.0948319	0	1	0.0948319	0.0948319
-0.645927	0	1	-0.645927	-0.645927
1.10299	0	1	1.10299	1.10299
-0.864504	0	1	-0.864504	-0.864504
-0.433227	0	1	-0.433227	-0.433227
-0.435216	0	1	-0.435216	-0.435216
-0.355788	0	1	-0.355788	-0.355788
0.205389	0	1	0.205389	0.205389
1.37078	0	1	1.37078	1.37078
1.09171	0	1	1.09171	1.09171
-0.527677	0	1	-0.527677	-0.527677
0.394164	0	1	0.394164	0.394164
0.654186	0	1	0.654186	0.654186
0.308795	0	1	0.308795	0.308795
-0.274433	0	1	-0.274433	-0.274433
0.699268	0	1	0.699268	0.699268
1.2795	0	1	1.2795	1.2795
-0.033744	0	1	-0.033744	-0.033744
0.0975235	0	1	0.0975235	0.0975235
-1.7025	0	1	-1.7025	-1.7025
-0.362165	0	1	-0.362165	-0.362165
-0.0798831	0	1	-0.0798831	-0.0798831
0.570528	0	1	0.570528	0.570528
-0.119462	0	1	-0.119462	-0.119462
0.464057	0	1	0.464057	0.464057
-0.454808	0	1	-0.454808	-0.454808
0.486428	0	1	0.486428	0.486428
-0.539078	0	1	-0.539078	-0.539078
1.07539	0	1	1.07539	1.07539
0.109368	0	1	0.109368	0.109368
-1.33889	0	1	-1.33889	-1.33889
0.650366	0	1	0.650366	0.650366
-1.17305	0	1	-1.17305	-1.17305
0.545493	0	1	0.545493	0.545493
1.17358	0	1	1.17358	1.17358
-1.0638	0	1	-1.0638	-1.0638
3.30753	0	1	3.30753	3.30753
0.096948	0	1	0.096948	0.096948
-0.522532	0	1	-0.522532	-0.522532
-1.69832	0	1	-1.69832	-1.69832
-1.06272	0	1	-1.06272	-1.06272
-1.46025	0	1	-1.46025	-1.46025
1.82664	0	1	1.82664	1.82664
-1.22353	0	1	-1.22353	-1.22353
-1.07109	0	1	-1.07109	-1.07109
2.17108	0	1	2.17108	2.17108
2.1574	0	1	2.1574	2.1574
-0.0309475	0	1	-0.0309475	-0.0309475
-0.648122	0	1	-0.648122	-0.648122
-0.474327	0	1	-0.474327	-0.474327
-0.444704	0	1	-0.444704	-0.444704
0.497043	0	1	0.497043	0.497043
0.250198	0	1	0.250198	0.250198
-1.38113	0	1	-1.38113	-1.38113
-1.1458	0	1	-1.1458	-1.1458
1.09491	0	1	1.09491	1.09491
-0.583971	0	1	-0.583971	-0.583971
0.770708	0	1	0.770708	0.770708
-0.983313	0	1	-0.983313	-0.983313
-0.331363	0	1	-0.331363	-0.331363
-0.527656	0	1	-0.527656	-0.527656
-0.579265	0	1	-0.579265	-0.579265
1.1943	0	1	1.1943	1.1943
-1.02077	0	1	-1.02077	-1.02077
0.653387	0	1	0.653387	0.653387
-0.236922	0	1	-0.236922	-0.236922
2.29784	0	1	2.29784	2.29784
1.12006	0	1	1.12006	1.12006
-0.284408	0	1	-0.284408	-0.284408
-0.346183	0	1	-0.346183	-0.346183
-0.382928	0	1	-0.382928	-0.382928
0.0670867	0	1	0.0670867	0.0670867
-0.82408	0	1	-0.82408	-0.82408
1.21725	0	1	1.21725	1.21725
-0.943762	0	1	-0.943762	-0.943762
-0.0960276	0	1	-0.0960276	-0.0960276
1.59149	0	1	1.59149	1.59149
-0.719522	0	1	-0.719522	-0.719522
0.150933	0	1	0.150933	0.150933
-0.146054	0	1	-0.146054	-0.146054
0.266017	0	1	0.266017	0.266017
-1.57265	0	1	-1.57265	-1.57265
4.07053	0	1	4.07053	4.07053
0.402631	0	1	0.402631	0.402631
-0.456927	0	1	-0.456927	-0.456927
0.386443	0	1	0.386443	0.386443
-0.962785	0	1	-0.962785	-0.962785
-1.00527	0	1	-1.00527	-1.00527
-0.0619675	0	1	-0.0619675	-0.0619675
-0.440511	0	1	-0.440511	-0.440511
0.154954	0	1	0.154954	0.154954
1.73809	0	1	1.73809	1.73809
-1.68576	0	1	-1.68576	-1.68576
-0.252669	0	1	-0.252669	-0.252669
-0.609697	0	1	-0.609697	-0.609697
-1.10942	0	1	-1.10942	-1.10942
-0.73636	0	1	-0.73636	-0.73636
0.246277	0	1	0.246277	0.246277
0.649977	0	1	0.649977	0.649977
-0.196662	0	1	-0.196662	-0.196662
0.449967	0	1	0.449967	0.449967
2.29782	0	1	2.29782	2.29782
0.2315	0	1	0.2315	0.2315
-0.411017	0	1	-0.411017	-0.411017
2.16436	0	1	2.16436	2.16436
-0.335825	0	1	-0.335825	-0.335825
1.21733	0	1	1.21733	1.21733
1.9006	0	1	1.9006	1.9006
0.770594	0	1	0.770594	0.770594
-0.390685	0	1	-0.390685	-0.390685
-1.18406	0	1	-1.18406	-1.18406
0.0390695	0	1	0.0390695	0.0390695
-1.16064	0	1	-1.16064	-1.16064
-0.776479	0	1	-0.776479	-0.776479
1.72953	0	1	1.72953	1.72953
-0.216538	0	1	-0.216538	-0.216538
-0.207362	0	1	-0.207362	-0.207362
0.422118	0	1	0.422118	0.422118
0.371557	0	1	0.371557	0.371557
-0.554049	0	1	-0.554049	-0.554049
-0.0483626	0	1	-0.0483626	-0.0483626
-0.102814	0	1	-0.102814	-0.102814
-1.03603	0	1	-1.03603	-1.03603
0.0610722	0	1	0.0610722	0.0610722
2.145	0	1	2.145	2.145
0.690867	0	1	0.690867	0.690867
-0.234726	0	1	-0.234726	-0.234726
-0.0803162	0	1	-0.0803162	-0.0803162
-0.253617	0	1	-0.253617	-0.253617
-0.0899953	0	1	-0.0899953	-0.0899953
-1.70227	0	1	-1.70227	-1.70227
0.858452	0	1	0.858452	0.858452
2.37126	0	1	2.37126	2.37126
-1.33763	0	1	-1.33763	-1.33763
-1.02155	0	1	-1.02155	-1.02155
-0.0122366	0	1	-0.0122366	-0.0122366
-1.20871	0	1	-1.20871	-1.20871
1.52985	0	1	1.52985	1.52985
-0.232936	0	1	-0.232936	-0.232936
1.61521	0	1	1.61521	1.61521
1.1521	0	1	1.1521	1.1521
0.123654	0	1	0.123654	0.123654
-0.449514	0	1	-0.449514	-0.449514
0.22701	0	1	0.22701	0.22701
-0.416901	0	1	-0.416901	-0.416901
-1.37383	0	1	-1.37383	-1.37383
-1.88682	0	1	-1.88682	-1.88682
-0.457514	0	1	-0.457514	-0.457514
-1.30757	0	1	-1.30757	-1.30757
0.465919	0	1	0.465919	0.465919
0.156708	0	1	0.156708	0.156708
0.467765	0	1	0.467765	0.467765
-0.987065	0	1	-0.987065	-0.987065
-0.49064	0	1	-0.49064	-0.49064
1.70733	0	1	1.70733	1.70733
-0.137274	0	1	-0.137274	-0.137274
2.81357	0	1	2.81357	2.81357
0.274627	0	1	0.274627	0.274627
-0.687627	0	1	-0.687627	-0.687627
-0.264954	0	1	-0.264954	-0.264954
1.69071	0	1	1.69071	1.69071
0.164175	0	1	0.164175	0.164175
-0.749455	0	1	-0.749455	-0.749455
-0.747338	0	1	-0.747338	-0.747338
-0.651995	0	1	-0.651995	-0.651995
-0.0640262	0	1	-0.0640262	-0.0640262
1.49209	0	1	1.49209	1.49209
-1.75228	0	1	-1.75228	-1.75228
-1.42076	0	1	-1.42076	-1.42076
-3.80996	0	1	-3.80996	-3.80996
0.0205583	0	1	0.0205583	0.0205583
0.303623	0	1	0.303623	0.303623
1.47257	0	1	1.47257	1.47257
-0.323015	0	1	-0.323015	-0.323015
-0.828308	0	1	-0.828308	-0.828308
-0.445169	0	1	-0.445169	-0.445169
0.225787	0	1	0.225787	0.225787
0.54415	0	1	0.54415	0.54415
0.0955758	0	1	0.0955758	0.0955758
1.7192	0	1	1.7192	1.7192
0.700301	0	1	0.700301	0.700301
-0.0358268	0	1	-0.0358268	-0.0358268
1.37821	0	1	1.37821	1.37821
0.362833	0	1	0.362833	0.362833
0.822428	0	1	0.822428	0.822428
0.338721	0	1	0.338721	0.338721
-0.390052	0	1	-0.390052	-0.390052
-0.43259	0	1	-0.43259	-0.43259
-1.86538	0	1	-1.86538	-1.86538
0.397501	0	1	0.397501	0.397501
0.507378	0	1	0.507378	0.507378
-0.632281	0	1	-0.632281	-0.632281
0.19513	0	1	0.19513	0.19513
-0.114212	0	1	-0.114212	-0.114212
1.77939	0	1	1.77939	1.77939
0.140642	0	1	0.140642	0.140642
-1.01819	0	1	-1.01819	-1.01819
-0.788158	0	1	-0.788158	-0.788158
1.74191	0	1	1.74191	1.74191
-1.31793	0	1	-1.31793	-1.31793
-0.385987	0	1	-0.385987	-0.385987
-0.232382	0	1	-0.232382	-0.232382
-1.01386	0	1	-1.01386	-1.01386
1.32051	0	1	1.32051	1.32051
1.09775	0	1	1.09775	1.09775
-0.181762	0	1	-0.181762	-0.181762
0.49064	0	1	0.49064	0.49064
1.89461	0	1	1.89461	1.89461
-0.768642	0	1	-0.768642	-0.768642
-0.431383	0	1	-0.431383	-0.431383
-0.460434	0	1	-0.460434	-0.460434
-0.442955	0	1	-0.442955	-0.442955
2.62659	0	1	2.62659	2.62659
0.0107472	0	1	0.0107472	0.0107472
0.875826	0	1	0.875826	0.875826
-0.256273	0	1	-0.256273	-0.256273
-0.863803	0	1	-0.863803	-0.863803
-0.910502	0	1	-0.910502	-0.910502
0.165391	0	1	0.165391	0.165391
-0.769943	0	1	-0.769943	-0.769943
-0.228302	0	1	-0.228302	-0.228302
0.777661	0	1	0.777661	0.777661
-0.459396	0	1	-0.459396	-0.459396
-1.19798	0	1	-1.19798	-1.19798
-1.40237	0	1	-1.40237	-1.40237
0.333909	0	1	0.333909	0.333909
1.63273	0	1	1.63273	1.63273
-0.784052	0	1	-0.784052	-0.784052
-1.11297	0	1	-1.11297	-1.11297
0.397811	0	1	0.397811	0.397811
-0.23575	0	1	-0.23575	-0.23575
1.3654	0	1	1.3654	1.3654
1.11082	0	1	1.11082	1.11082
1.90888	0	1	1.90888	1.90888
-0.618753	0	1	-0.618753	-0.618753
-1.1922	0	1	-1.1922	-1.1922
-0.811381	0	1	-0.811381	-0.811381
-0.339257	0	1	-0.339257	-0.339257
0.166689	0	1	0.166689	0.166689
0.913258	0	1	0.913258	0.913258
-0.943426	0	1	-0.943426	-0.943426
0.174634	0	1	0.174634	0.174634
1.60305	0	1	1.60305	1.60305
-1.51382	0	1	-1.51382	-1.51382
-0.549167	0	1	-0.549167	-0.549167
-1.10317	0	1	-1.10317	-1.10317
1.30101	0	1	1.30101	1.30101
-0.325996	0	1	-0.325996	-0.325996
0.779455	0	1	0.779455	0.779455
1.40384	0	1	1.40384	1.40384
-0.542529	0	1	-0.542529	-0.542529
-0.879826	0	1	-0.879826	-0.879826
0.643894	0	1	0.643894	0.643894
0.574523	0	1	0.574523	0.574523
1.73367	0	1	1.73367	1.73367
0.495493	0	1	0.495493	0.495493
-0.87821	0	1	-0.87821	-0.87821
0.368586	0	1	0.368586	0.368586
0.138581	0	1	0.138581	0.138581
0.120492	0	1	0.120492	0.120492
-0.528349	0	1	-0.528349	-0.528349
-0.159018	0	1	-0.159018	-0.159018
2.88394	0	1	2.88394	2.88394
-0.198757	0	1	-0.198757	-0.198757
-1.03373	0	1	-1.03373	-1.03373
0.261102	0	1	0.261102	0.261102
-1.07064	0	1	-1.07064	-1.07064
-0.880535	0	1	-0.880535	-0.880535
-0.606585	0	1	-0.606585	-0.606585
-0.604327	0	1	-0.604327	-0.604327
1.1086	0	1	1.1086	1.1086
-0.98924	0	1	-0.98924	-0.98924
-0.53265	0	1	-0.53265	-0.53265
4.11116	0	1	4.11116	4.11116
-1.01118	0	1	-1.01118	-1.01118
-0.320615	0	1	-0.320615	-0.320615
2.33662	0	1	2.33662	2.33662
-0.517899	0	1	-0.517899	-0.517899
0.287882	0	1	0.287882	0.287882
-0.647151	0	1	-0.647151	-0.647151
-0.70075	0	1	-0.70075	-0.70075
1.36821	0	1	1.36821	1.36821
-0.554546	0	1	-0.554546	-0.554546
-0.568434	0	1	-0.568434	-0.568434
-1.02851	0	1	-1.02851	-1.02851
-1.27224	0	1	-1.27224	-1.27224
-0.61114	0	1	-0.61114	-0.61114
-1.07443	0	1	-1.07443	-1.07443
0.320515	0	1	0.320515	0.320515
2.73567	0	1	2.73567	2.73567
0.84964	0	1	0.84964	0.84964
-1.55465	0	1	-1.55465	-1.55465
-2.21089	0	1	-2.21089	-2.21089
0.184	0	1	0.184	0.184
-0.652608	0	1	-0.652608	-0.652608
0.857835	0	1	0.857835	0.857835
-0.251374	0	1	-0.251374	-0.251374
-0.345952	0	1	-0.345952	-0.345952
-0.22395	0	1	-0.22395	-0.22395
-1.10324	0	1	-1.10324	-1.10324
0.398199	0	1	0.398199	0.398199
0.955053	0	1	0.955053	0.955053
1.35629	0	1	1.35629	1.35629
-0.498059	0	1	-0.498059	-0.498059
-0.958208	0	1	-0.958208	-0.958208
2.08392	0	1	2.08392	2.08392
-0.436582	0	1	-0.436582	-0.436582
0.389016	0	1	0.389016	0.389016
-0.362004	0	1	-0.362004	-0.362004
-0.520712	0	1	-0.520712	-0.520712
-1.03806	0	1	-1.03806	-1.03806
0.244972	0	1	0.244972	0.244972
-1.71592	0	1	-1.71592	-1.71592
-0.720555	0	1	-0.720555	-0.720555
-0.649098	0	1	-0.649098	-0.649098
4.40665	0	1	4.40665	4.40665
0.503756	0	1	0.503756	0.503756
-1.32003	0	1	-1.32003	-1.32003
-0.982784	0	1	-0.982784	-0.982784
1.1117	0	1	1.1117	1.1117
0.00846724	0	1	0.00846724	0.00846724
-0.681902	0	1	-0.681902	-0.681902
0.417774	0	1	0.417774	0.417774
-0.391663	0	1	-0.391663	-0.391663
-0.337312	0	1	-0.337312	-0.337312
0.391125	0	1	0.391125	0.391125
0.347423	0	1	0.347423	0.347423
-0.0716958	0	1	-0.0716958	-0.0716958
-0.629388	0	1	-0.629388	-0.629388
-1.45189	0	1	-1.45189	-1.45189
0.675533	0	1	0.675533	0.675533
1.58834	0	1	1.58834	1.58834
0.560317	0	1	0.560317	0.560317
1.72447	0	1	1.72447	1.72447
0.439009	0	1	0.439009	0.439009
2.18962	0	1	2.18962	2.18962
0.702205	0	1	0.702205	0.702205
0.924212	0	1	0.924212	0.924212
-0.0383894	0	1	-0.0383894	-0.0383894
-0.504515	0	1	-0.504515	-0.504515
-0.31743	0	1	-0.31743	-0.31743
0.325726	0	1	0.325726	0.325726
-0.782915	0	1	-0.782915	-0.782915
-1.23489	0	1	-1.23489	-1.23489
1.12893	0	1	1.12893	1.12893
0.288065	0	1	0.288065	0.288065
1.06182	0	1	1.06182	1.06182
0.103166	0	1	0.103166	0.103166
0.138653	0	1	0.138653	0.138653
-0.116935	0	1	-0.116935	-0.116935
0.837024	0	1	0.837024	0.837024
-1.16374	0	1	-1.16374	-1.16374
-1.07346	0	1	-1.07346	-1.07346
-1.2154	0	1	-1.2154	-1.2154
-0.631919	0	1	-0.631919	-0.631919
-0.126063	0	1	-0.126063	-0.126063
2.78287	0	1	2.78287	2.78287
-1.31711	0	1	-1.31711	-1.31711
1.54301	0	1	1.54301	1.54301
-0.641613	0	1	-0.641613	-0.641613
-0.56595	0	1	-0.56595	-0.56595
0.0492573	0	1	0.0492573	0.0492573
-0.886824	0	1	-0.886824	-0.886824
-1.09974	0	1	-1.09974	-1.09974
-0.139803	0	1	-0.139803	-0.139803
-0.242155	0	1	-0.242155	-0.242155
-1.28464	0	1	-1.28464	-1.28464
-0.568057	0	1	-0.568057	-0.568057
-0.36414	0	1	-0.36414	-0.36414
0.35792	0	1	0.35792	0.35792
0.555861	0	1	0.555861	0.555861
0.273876	0	1	0.273876	0.273876
-1.02972	0	1	-1.02972	-1.02972
1.19008	0	1	1.19008	1.19008
-0.593871	0	1	-0.593871	-0.593871
-1.47564	0	1	-1.47564	-1.47564
0.848628	0	1	0.848628	0.848628
-0.229892	0	1	-0.229892	-0.229892
1.34707	0	1	1.34707	1.34707
-0.1274	0	1	-0.1274	-0.1274
0.240172	0	1	0.240172	0.240172
0.284627	0	1	0.284627	0.284627
0.063664	0	1	0.063664	0.063664
-0.38228	0	1	-0.38228	-0.38228
0.893304	0	1	0.893304	0.893304
-0.0810693	0	1	-0.0810693	-0.0810693
0.122104	0	1	0.122104	0.122104
1.73145	0	1	1.73145	1.73145
2.44836	0	1	2.44836	2.44836
-0.453253	0	1	-0.453253	-0.453253
0.11865	0	1	0.11865	0.11865
-1.03186	0	1	-1.03186	-1.03186
-0.871191	0	1	-0.871191	-0.871191
1.98921	0	1	1.98921	1.98921
0.258468	0	1	0.258468	0.258468
0.866741	0	1	0.866741	0.866741
1.35544	0	1	1.35544	1.35544
-0.886303	0	1	-0.886303	-0.886303
0.379716	0	1	0.379716	0.379716
1.39565	0	1	1.39565	1.39565
0.441842	0	1	0.441842	0.441842
-1.26565	0	1	-1.26565	-1.26565
-1.35616	0	1	-1.35616	-1.35616
0.226627	0	1	0.226627	0.226627
-0.326346	0	1	-0.326346	-0.326346
-0.725702	0	1	-0.725702	-0.725702
0.417188	0	1	0.417188	0.417188
0.162212	0	1	0.162212	0.162212
0.0627578	0	1	0.0627578	0.0627578
-0.838139	0	1	-0.838139	-0.838139
-1.35363	0	1	-1.35363	-1.35363
-0.183261	0	1	-0.183261	-0.183261
1.56499	0	1	1.56499	1.56499
0.370924	0	1	0.370924	0.370924
-0.253276	0	1	-0.253276	-0.253276
-0.482647	0	1	-0.482647	-0.482647
0.746808	0	1	0.746808	0.746808
0.590124	0	1	0.590124	0.590124
-0.926102	0	1	-0.926102	-0.926102
0.972626	0	1	0.972626	0.972626
-1.25004	0	1	-1.25004	-1.25004
-0.366602	0	1	-0.366602	-0.366602
-0.579162	0	1	-0.579162	-0.579162
-0.0625354	0	1	-0.0625354	-0.0625354
1.02166	0	1	1.02166	1.02166
-0.760575	0	1	-0.760575	-0.760575
1.09085	0	1	1.09085	1.09085
-0.718966	0	1	-0.718966	-0.718966
-0.72772	0	1	-0.72772	-0.72772
0.0191226	0	1	0.0191226	0.0191226
0.442796	0	1	0.442796	0.442796
0.696501	0	1	0.696501	0.696501
0.469829	0	1	0.469829	0.469829
-0.908682	0	1	-0.908682	-0.908682
0.430568	0	1	0.430568	0.430568
0.131288	0	1	0.131288	0.131288
-0.712822	0	1	-0.712822	-0.712822
0.47638	0	1	0.47638	0.47638
0.448617	0	1	0.448617	0.448617
2.05359	0	1	2.05359	2.05359
0.326808	0	1	0.326808	0.326808
0.572281	0	1	0.572281	0.572281
-0.906162	0	1	-0.906162	-0.906162
-0.668949	0	1	-0.668949	-0.668949
-0.344692	0	1	-0.344692	-0.344692
1.00538	0	1	1.00538	1.00538
-0.507209	0	1	-0.507209	-0.507209
0.928682	0	1	0.928682	0.928682
-1.09958	0	1	-1.09958	-1.09958
-0.912264	0	1	-0.912264	-0.912264
1.16757	0	1	1.16757	1.16757
-0.324209	0	1	-0.324209	-0.324209
0.0326752	0	1	0.0326752	0.0326752
-0.587535	0	1	-0.587535	-0.587535
-0.687095	0	1	-0.687095	-0.687095
-0.071215	0	1	-0.071215	-0.071215
-1.11348	0	1	-1.11348	-1.11348
0.237196	0	1	0.237196	0.237196
-0.373345	0	1	-0.373345	-0.373345
-1.12134	0	1	-1.12134	-1.12134
-1.54076	0	1	-1.54076	-1.54076
-1.10413	0	1	-1.10413	-1.10413
0.142098	0	1	0.142098	0.142098
-0.0414038	0	1	-0.0414038	-0.0414038
-0.489964	0	1	-0.489964	-0.489964
0.643895	0	1	0.643895	0.643895
1.16961	0	1	1.16961	1.16961
0.0587062	0	1	0.0587062	0.0587062
0.449444	0	1	0.449444	0.449444
-0.383612	0	1	-0.383612	-0.383612
-0.407404	0	1	-0.407404	-0.407404
-1.54888	0	1	-1.54888	-1.54888
1.41365	0	1	1.41365	1.41365
-1.31028	0	1	-1.31028	-1.31028
1.30968	0	1	1.30968	1.30968
0.2279	0	1	0.2279	0.2279
-0.811639	0	1	-0.811639	-0.811639
-0.458355	0	1	-0.458355	-0.458355
-0.698232	0	1	-0.698232	-0.698232
-0.2641	0	1	-0.2641	-0.2641
1.28373	0	1	1.28373	1.28373
-0.817101	0	1	-0.817101	-0.817101
-0.0257628	0	1	-0.0257628	-0.0257628
-1.82524	0	1	-1.82524	-1.82524
-0.619578	0	1	-0.619578	-0.619578
0.647027	0	1	0.647027	0.647027
-0.453658	0	1	-0.453658	-0.453658
0.421083	0	1	0.421083	0.421083
-1.19616	0	1	-1.19616	-1.19616
-1.1518	0	1	-1.1518	-1.1518
-0.809099	0	1	-0.809099	-0.809099
-0.887663	0	1	-0.887663	-0.887663
0.372256	0	1	0.372256	0.372256
-0.43177	0	1	-0.43177	-0.43177
-2.04986	0	1	-2.04986	-2.04986
-1.9322	0	1	-1.9322	-1.9322
-0.786729	0	1	-0.786729	-0.786729
-0.623305	0	1	-0.623305	-0.623305
-0.877988	0	1	-0.877988	-0.877988
-0.370839	0	1	-0.370839	-0.370839
-1.21658	0	1	-1.21658	-1.21658
-0.762245	0	1	-0.762245	-0.762245
-1.33101	0	1	-1.33101	-1.33101
0.137239	0	1	0.137239	0.137239
-0.126878	0	1	-0.126878	-0.126878
-0.328408	0	1	-0.328408	-0.328408
-1.35021	0	1	-1.35021	-1.35021
-1.04266	0	1	-1.04266	-1.04266
1.24618	0	1	1.24618	1.24618
-0.152313	0	1	-0.152313	-0.152313
-0.51765	0	1	-0.51765	-0.51765
-0.595329	0	1	-0.595329	-0.595329
-0.526736	0	1	-0.526736	-0.526736
0.46728	0	1	0.46728	0.46728
3.18368	0	1	3.18368	3.18368
0.243704	0	1	0.243704	0.243704
0.285502	0	1	0.285502	0.285502
4.88941	0	1	4.88941	4.88941
-0.173287	0	1	-0.173287	-0.173287
1.51142	0	1	1.51142	1.51142
0.364597	0	1	0.364597	0.364597
-0.378123	0	1	-0.378123	-0.378123
3.42314	0	1	3.42314	3.42314
0.378117	0	1	0.378117	0.378117
2.17983	0	1	2.17983	2.17983
-0.529617	0	1	-0.529617	-0.529617
-0.0535819	0	1	-0.0535819	-0.0535819
-0.77693	0	1	-0.77693	-0.77693
0.695353	0	1	0.695353	0.695353
-0.538457	0	1	-0.538457	-0.538457
0.102639	0	1	0.102639	0.102639
0.649607	0	1	0.649607	0.649607
1.58003	0	1	1.58003	1.58003
1.39997	0	1	1.39997	1.39997
-0.271495	0	1	-0.271495	-0.271495
-1.13611	0	1	-1.13611	-1.13611
-1.42744	0	1	-1.42744	-1.42744
0.479044	0	1	0.479044	0.479044
-0.863341	0	1	-0.863341	-0.863341
0.519212	0	1	0.519212	0.519212
1.98926	0	1	1.98926	1.98926
-1.40011	0	1	-1.40011	-1.40011
-1.40751	0	1	-1.40751	-1.40751
