Yt	Mt	Ht	Ut	Epst
-0.789349	0	1	-0.789349	-0.789349
0.182569	0	1	0.182569	0.182569
0.571601	0	1	0.571601	0.571601
-0.708811	0	1	-0.708811	-0.708811
0.597899	0	1	0.597899	0.597899
0.165548	0	1	0.165548	0.165548
1.29419	0	1	1.29419	1.29419
1.14065	0	1	1.14065	1.14065
-0.547013	0	1	-0.547013	-0.547013
0.969391	0	1	0.969391	0.969391
0.596823	0	1	0.596823	0.596823
0.706663	0	1	0.706663	0.706663
0.231962	0	1	0.231962	0.231962
0.357193	0	1	0.357193	0.357193
2.51149	0	1	2.51149	2.51149
-0.441535	0	1	-0.441535	-0.441535
-0.151045	0	1	-0.151045	-0.151045
1.00684	0	1	1.00684	1.00684
0.333152	0	1	0.333152	0.333152
2.02521	0	1	2.02521	2.02521
-1.54651	0	1	-1.54651	-1.54651
-0.477366	0	1	-0.477366	-0.477366
0.0627584	0	1	0.0627584	0.0627584
0.433629	0	1	0.433629	0.433629
0.0749411	0	1	0.0749411	0.0749411
0.534254	0	1	0.534254	0.534254
-0.78421	0	1	-0.78421	-0.78421
0.031033	0	1	0.031033	0.031033
1.17663	0	1	1.17663	1.17663
-0.781389	0	1	-0.781389	-0.781389
0.363282	0	1	0.363282	0.363282
-0.778449	0	1	-0.778449	-0.778449
1.57849	0	1	1.57849	1.57849
-0.946121	0	1	-0.946121	-0.946121
-0.419379	0	1	-0.419379	-0.419379
0.185269	0	1	0.185269	0.185269
-0.945064	0	1	-0.945064	-0.945064
-0.183678	0	1	-0.183678	-0.183678
0.673087	0	1	0.673087	0.673087
0.34608	0	1	0.34608	0.34608
0.125117	0	1	0.125117	0.125117
-0.804218	0	1	-0.804218	-0.804218
-0.849841	0	1	-0.849841	-0.849841
0.0696775	0	1	0.0696775	0.0696775
-0.28747	0	1	-0.28747	-0.28747
-0.687505	0	1	-0.687505	-0.687505
-1.01923	0	1	-1.01923	-1.01923
0.669568	0	1	0.669568	0.669568
1.77243	0	1	1.77243	1.77243
-1.89292	0	1	-1.89292	-1.89292
-1.39698	0	1	-1.39698	-1.39698
-0.940685	0	1	-0.940685	-0.940685
-0.227431	0	1	-0.227431	-0.227431
0.0824175	0	1	0.0824175	0.0824175
0.292631	0	1	0.292631	0.292631
0.634451	0	1	0.634451	0.634451
1.71898	0	1	1.71898	1.71898
-2.19063	0	1	-2.19063	-2.19063
-0.78974	0	1	-0.78974	-0.78974
0.168383	0	1	0.168383	0.168383
-2.04661	0	1	-2.04661	-2.04661
0.165847	0	1	0.165847	0.165847
-0.800309	0	1	-0.800309	-0.800309
-0.2625	0	1	-0.2625	-0.2625
0.964575	0	1	0.964575	0.964575
-0.785913	0	1	-0.785913	-0.785913
0.00164063	0	1	0.00164063	0.00164063
-1.66283	0	1	-1.66283	-1.66283
-0.477947	0	1	-0.477947	-0.477947
-0.196141	0	1	-0.196141	-0.196141
-0.955744	0	1	-0.955744	-0.955744
-1.44165	0	1	-1.44165	-1.44165
0.581151	0	1	0.581151	0.581151
-0.171971	0	1	-0.171971	-0.171971
-0.541066	0	1	-0.541066	-0.541066
1.61913	0	1	1.61913	1.61913
0.0604394	0	1	0.0604394	0.0604394
0.285731	0	1	0.285731	0.285731
0.80951	0	1	0.80951	0.80951
-1.66088	0	1	-1.66088	-1.66088
0.697405	0	1	0.697405	0.697405
1.28999	0	1	1.28999	1.28999
-0.0168751	0	1	-0.0168751	-0.0168751
0.0403602	0	1	0.0403602	0.0403602
1.96896	0	1	1.96896	1.96896
-0.402076	0	1	-0.402076	-0.402076
-0.638649	0	1	-0.638649	-0.638649
-0.0567603	0	1	-0.0567603	-0.0567603
0.749897	0	1	0.749897	0.749897
-0.719525	0	1	-0.719525	-0.719525
0.86293	0	1	0.86293	0.86293
0.19405	0	1	0.19405	0.19405
0.319488	0	1	0.319488	0.319488
-0.638104	0	1	-0.638104	-0.638104
-1.72229	0	1	-1.72229	-1.72229
1.3996	0	1	1.3996	1.3996
0.0264531	0	1	0.0264531	0.0264531
1.00213	0	1	1.00213	1.00213
0.994992	0	1	0.994992	0.994992
0.0966786	0	1	0.0966786	0.0966786
0.2297	0	1	0.2297	0.2297
1.65214	0	1	1.65214	1.65214
0.535459	0	1	0.535459	0.535459
-0.623354	0	1	-0.623354	-0.623354
0.463763	0	1	0.463763	0.463763
-0.355293	0	1	-0.355293	-0.355293
0.0335202	0	1	0.0335202	0.0335202
-1.37636	0	1	-1.37636	-1.37636
-1.63349	0	1	-1.63349	-1.63349
-1.14142	0	1	-1.14142	-1.14142
0.713961	0	1	0.713961	0.713961
-0.246494	0	1	-0.246494	-0.246494
-0.0189746	0	1	-0.0189746	-0.0189746
-1.51118	0	1	-1.51118	-1.51118
1.16297	0	1	1.16297	1.16297
0.603324	0	1	0.603324	0.603324
-0.0579633	0	1	-0.0579633	-0.0579633
0.184821	0	1	0.184821	0.184821
0.302877	0	1	0.302877	0.302877
-1.52257	0	1	-1.52257	-1.52257
-0.218125	0	1	-0.218125	-0.218125
2.08853	0	1	2.08853	2.08853
0.00523359	0	1	0.00523359	0.00523359
0.0717191	0	1	0.0717191	0.0717191
0.284327	0	1	0.284327	0.284327
-1.01257	0	1	-1.01257	-1.01257
-0.268652	0	1	-0.268652	-0.268652
0.233513	0	1	0.233513	0.233513
0.0637803	0	1	0.0637803	0.0637803
-1.24636	0	1	-1.24636	-1.24636
-1.64649	0	1	-1.64649	-1.64649
0.622294	0	1	0.622294	0.622294
1.53911	0	1	1.53911	1.53911
-0.593545	0	1	-0.593545	-0.593545
-1.87138	0	1	-1.87138	-1.87138
-0.263638	0	1	-0.263638	-0.263638
-0.106553	0	1	-0.106553	-0.106553
-0.892411	0	1	-0.892411	-0.892411
-0.586342	0	1	-0.586342	-0.586342
-1.66117	0	1	-1.66117	-1.66117
-0.36158	0	1	-0.36158	-0.36158
2.58343	0	1	2.58343	2.58343
1.13953	0	1	1.13953	1.13953
1.68402	0	1	1.68402	1.68402
-0.79125	0	1	-0.79125	-0.79125
-0.397251	0	1	-0.397251	-0.397251
-0.864179	0	1	-0.864179	-0.864179
0.210783	0	1	0.210783	0.210783
-0.94334	0	1	-0.94334	-0.94334
-0.134396	0	1	-0.134396	-0.134396
-0.262757	0	1	-0.262757	-0.262757
-1.7271	0	1	-1.7271	-1.7271
1.0531	0	1	1.0531	1.0531
1.54785	0	1	1.54785	1.54785
0.0947532	0	1	0.0947532	0.0947532
0.331975	0	1	0.331975	0.331975
2.14964	0	1	2.14964	2.14964
1.24823	0	1	1.24823	1.24823
-0.484719	0	1	-0.484719	-0.484719
-0.885887	0	1	-0.885887	-0.885887
0.142689	0	1	0.142689	0.142689
-0.121132	0	1	-0.121132	-0.121132
0.0691298	0	1	0.0691298	0.0691298
0.30806	0	1	0.30806	0.30806
-1.78829	0	1	-1.78829	-1.78829
-0.549048	0	1	-0.549048	-0.549048
0.545515	0	1	0.545515	0.545515
1.80758	0	1	1.80758	1.80758
-0.932392	0	1	-0.932392	-0.932392
0.1304	0	1	0.1304	0.1304
0.474808	0	1	0.474808	0.474808
-0.0741465	0	1	-0.0741465	-0.0741465
1.0241	0	1	1.0241	1.0241
-0.0942648	0	1	-0.0942648	-0.0942648
0.877472	0	1	0.877472	0.877472
-1.11494	0	1	-1.11494	-1.11494
-1.07122	0	1	-1.07122	-1.07122
-0.365174	0	1	-0.365174	-0.365174
-0.310281	0	1	-0.310281	-0.310281
0.566901	0	1	0.566901	0.566901
0.406655	0	1	0.406655	0.406655
0.107317	0	1	0.107317	0.107317
-3.21513	0	1	-3.21513	-3.21513
-0.055643	0	1	-0.055643	-0.055643
1.78032	0	1	1.78032	1.78032
0.0645707	0	1	0.0645707	0.0645707
-0.431899	0	1	-0.431899	-0.431899
-0.0618106	0	1	-0.0618106	-0.0618106
-0.151396	0	1	-0.151396	-0.151396
-1.34065	0	1	-1.34065	-1.34065
-0.159056	0	1	-0.159056	-0.159056
0.50843	0	1	0.50843	0.50843
-1.22983	0	1	-1.22983	-1.22983
1.05116	0	1	1.05116	1.05116
0.727305	0	1	0.727305	0.727305
0.198762	0	1	0.198762	0.198762
1.43263	0	1	1.43263	1.43263
-1.19495	0	1	-1.19495	-1.19495
-0.0626242	0	1	-0.0626242	-0.0626242
0.0572402	0	1	0.0572402	0.0572402
1.29592	0	1	1.29592	1.29592
-0.649124	0	1	-0.649124	-0.649124
0.798123	0	1	0.798123	0.798123
0.385852	0	1	0.385852	0.385852
-0.202181	0	1	-0.202181	-0.202181
-0.698493	0	1	-0.698493	-0.698493
0.194307	0	1	0.194307	0.194307
-0.0152251	0	1	-0.0152251	-0.0152251
0.670085	0	1	0.670085	0.670085
-0.00701687	0	1	-0.00701687	-0.00701687
-0.563807	0	1	-0.563807	-0.563807
0.567413	0	1	0.567413	0.567413
0.401608	0	1	0.401608	0.401608
-0.433148	0	1	-0.433148	-0.433148
0.0433251	0	1	0.0433251	0.0433251
1.59902	0	1	1.59902	1.59902
1.65211	0	1	1.65211	1.65211
-1.44859	0	1	-1.44859	-1.44859
-0.623578	0	1	-0.623578	-0.623578
-1.17234	0	1	-1.17234	-1.17234
1.24075	0	1	1.24075	1.24075
0.805214	0	1	0.805214	0.805214
0.180836	0	1	0.180836	0.180836
-0.419945	0	1	-0.419945	-0.419945
1.87012	0	1	1.87012	1.87012
0.54086	0	1	0.54086	0.54086
-0.91646	0	1	-0.91646	-0.91646
0.602828	0	1	0.602828	0.602828
-0.148911	0	1	-0.148911	-0.148911
-1.25	0	1	-1.25	-1.25
0.185746	0	1	0.185746	0.185746
-1.24631	0	1	-1.24631	-1.24631
0.0658835	0	1	0.0658835	0.0658835
0.286818	0	1	0.286818	0.286818
0.932874	0	1	0.932874	0.932874
1.27769	0	1	1.27769	1.27769
0.660155	0	1	0.660155	0.660155
0.0603096	0	1	0.0603096	0.0603096
-1.30454	0	1	-1.30454	-1.30454
-0.361866	0	1	-0.361866	-0.361866
0.0352364	0	1	0.0352364	0.0352364
1.44444	0	1	1.44444	1.44444
-0.0245232	0	1	-0.0245232	-0.0245232
0.378377	0	1	0.378377	0.378377
0.537457	0	1	0.537457	0.537457
-0.133938	0	1	-0.133938	-0.133938
0.631338	0	1	0.631338	0.631338
0.616792	0	1	0.616792	0.616792
0.196192	0	1	0.196192	0.196192
-1.08633	0	1	-1.08633	-1.08633
0.423119	0	1	0.423119	0.423119
1.563	0	1	1.563	1.563
-0.676188	0	1	-0.676188	-0.676188
0.0162251	0	1	0.0162251	0.0162251
3.25869	0	1	3.25869	3.25869
-0.705314	0	1	-0.705314	-0.705314
1.61412	0	1	1.61412	1.61412
0.0766197	0	1	0.0766197	0.0766197
-0.649612	0	1	-0.649612	-0.649612
0.339937	0	1	0.339937	0.339937
-0.73907	0	1	-0.73907	-0.73907
1.15549	0	1	1.15549	1.15549
-0.852444	0	1	-0.852444	-0.852444
1.99012	0	1	1.99012	1.99012
-0.249589	0	1	-0.249589	-0.249589
0.653503	0	1	0.653503	0.653503
-0.266239	0	1	-0.266239	-0.266239
1.22687	0	1	1.22687	1.22687
-0.68881	0	1	-0.68881	-0.68881
0.00682849	0	1	0.00682849	0.00682849
-0.280306	0	1	-0.280306	-0.280306
-0.451263	0	1	-0.451263	-0.451263
0.802065	0	1	0.802065	0.802065
0.08072	0	1	0.08072	0.08072
-0.0727658	0	1	-0.0727658	-0.0727658
0.0398466	0	1	0.0398466	0.0398466
0.414103	0	1	0.414103	0.414103
-1.26157	0	1	-1.26157	-1.26157
1.14027	0	1	1.14027	1.14027
-1.08885	0	1	-1.08885	-1.08885
-0.0381618	0	1	-0.0381618	-0.0381618
-0.780103	0	1	-0.780103	-0.780103
-2.78114	0	1	-2.78114	-2.78114
1.09319	0	1	1.09319	1.09319
-0.263784	0	1	-0.263784	-0.263784
-0.135937	0	1	-0.135937	-0.135937
-0.289143	0	1	-0.289143	-0.289143
-0.700361	0	1	-0.700361	-0.700361
0.378405	0	1	0.378405	0.378405
0.0211401	0	1	0.0211401	0.0211401
-1.11248	0	1	-1.11248	-1.11248
-0.659871	0	1	-0.659871	-0.659871
1.54926	0	1	1.54926	1.54926
0.123196	0	1	0.123196	0.123196
-0.215345	0	1	-0.215345	-0.215345
-0.00326515	0	1	-0.00326515	-0.00326515
0.0940607	0	1	0.0940607	0.0940607
-0.0705221	0	1	-0.0705221	-0.0705221
0.946697	0	1	0.946697	0.946697
1.06061	0	1	1.06061	1.06061
-1.44064	0	1	-1.44064	-1.44064
-0.0735197	0	1	-0.0735197	-0.0735197
-0.779842	0	1	-0.779842	-0.779842
-0.107403	0	1	-0.107403	-0.107403
0.4229	0	1	0.4229	0.4229
0.0611079	0	1	0.0611079	0.0611079
0.293829	0	1	0.293829	0.293829
-0.469602	0	1	-0.469602	-0.469602
-0.311172	0	1	-0.311172	-0.311172
-0.0472904	0	1	-0.0472904	-0.0472904
-1.12962	0	1	-1.12962	-1.12962
-0.557825	0	1	-0.557825	-0.557825
-0.264575	0	1	-0.264575	-0.264575
-0.637187	0	1	-0.637187	-0.637187
0.0992139	0	1	0.0992139	0.0992139
-0.663528	0	1	-0.663528	-0.663528
0.667668	0	1	0.667668	0.667668
0.212505	0	1	0.212505	0.212505
0.28169	0	1	0.28169	0.28169
-0.304315	0	1	-0.304315	-0.304315
0.0671329	0	1	0.0671329	0.0671329
-1.5493	0	1	-1.5493	-1.5493
-1.64742	0	1	-1.64742	-1.64742
-0.277312	0	1	-0.277312	-0.277312
-1.02926	0	1	-1.02926	-1.02926
-0.309385	0	1	-0.309385	-0.309385
-0.385808	0	1	-0.385808	-0.385808
0.625852	0	1	0.625852	0.625852
0.185773	0	1	0.185773	0.185773
0.397286	0	1	0.397286	0.397286
-0.945485	0	1	-0.945485	-0.945485
-1.74057	0	1	-1.74057	-1.74057
0.258265	0	1	0.258265	0.258265
-1.60327	0	1	-1.60327	-1.60327
0.369018	0	1	0.369018	0.369018
-0.530346	0	1	-0.530346	-0.530346
0.283948	0	1	0.283948	0.283948
-0.951345	0	1	-0.951345	-0.951345
0.847665	0	1	0.847665	0.847665
-0.418206	0	1	-0.418206	-0.418206
-0.360765	0	1	-0.360765	-0.360765
-0.0443608	0	1	-0.0443608	-0.0443608
-0.325506	0	1	-0.325506	-0.325506
2.14637	0	1	2.14637	2.14637
-0.391719	0	1	-0.391719	-0.391719
0.175326	0	1	0.175326	0.175326
0.1308	0	1	0.1308	0.1308
0.13283	0	1	0.13283	0.13283
-0.267348	0	1	-0.267348	-0.267348
-1.09609	0	1	-1.09609	-1.09609
0.0314803	0	1	0.0314803	0.0314803
-0.494687	0	1	-0.494687	-0.494687
0.0269802	0	1	0.0269802	0.0269802
-0.243409	0	1	-0.243409	-0.243409
0.183976	0	1	0.183976	0.183976
0.0705639	0	1	0.0705639	0.0705639
-0.809682	0	1	-0.809682	-0.809682
-0.164191	0	1	-0.164191	-0.164191
-0.772289	0	1	-0.772289	-0.772289
0.139245	0	1	0.139245	0.139245
0.380878	0	1	0.380878	0.380878
-1.29754	0	1	-1.29754	-1.29754
0.403905	0	1	0.403905	0.403905
1.03143	0	1	1.03143	1.03143
0.302722	0	1	0.302722	0.302722
-0.666585	0	1	-0.666585	-0.666585
-1.03884	0	1	-1.03884	-1.03884
-0.641233	0	1	-0.641233	-0.641233
0.639602	0	1	0.639602	0.639602
-0.479381	0	1	-0.479381	-0.479381
0.566851	0	1	0.566851	0.566851
1.31821	0	1	1.31821	1.31821
-0.746939	0	1	-0.746939	-0.746939
1.49322	0	1	1.49322	1.49322
0.0320522	0	1	0.0320522	0.0320522
0.294877	0	1	0.294877	0.294877
-1.44984	0	1	-1.44984	-1.44984
-1.40032	0	1	-1.40032	-1.40032
1.45728	0	1	1.45728	1.45728
0.262373	0	1	0.262373	0.262373
0.395318	0	1	0.395318	0.395318
-1.20963	0	1	-1.20963	-1.20963
1.66048	0	1	1.66048	1.66048
-0.370437	0	1	-0.370437	-0.370437
0.00723401	0	1	0.00723401	0.00723401
-0.774783	0	1	-0.774783	-0.774783
-0.302131	0	1	-0.302131	-0.302131
1.58327	0	1	1.58327	1.58327
-0.237733	0	1	-0.237733	-0.237733
-0.312328	0	1	-0.312328	-0.312328
0.166961	0	1	0.166961	0.166961
-0.843425	0	1	-0.843425	-0.843425
-0.179993	0	1	-0.179993	-0.179993
2.7768	0	1	2.7768	2.7768
-0.830501	0	1	-0.830501	-0.830501
0.106346	0	1	0.106346	0.106346
-0.337588	0	1	-0.337588	-0.337588
-0.0515796	0	1	-0.0515796	-0.0515796
-0.127841	0	1	-0.127841	-0.127841
-0.475241	0	1	-0.475241	-0.475241
0.331791	0	1	0.331791	0.331791
0.834785	0	1	0.834785	0.834785
-0.388743	0	1	-0.388743	-0.388743
1.52141	0	1	1.52141	1.52141
-0.701241	0	1	-0.701241	-0.701241
-0.0834689	0	1	-0.0834689	-0.0834689
-0.561645	0	1	-0.561645	-0.561645
-0.307902	0	1	-0.307902	-0.307902
-0.987016	0	1	-0.987016	-0.987016
0.932265	0	1	0.932265	0.932265
-0.0145392	0	1	-0.0145392	-0.0145392
-1.35694	0	1	-1.35694	-1.35694
1.10767	0	1	1.10767	1.10767
-0.813283	0	1	-0.813283	-0.813283
-0.73036	0	1	-0.73036	-0.73036
-0.386343	0	1	-0.386343	-0.386343
-0.439558	0	1	-0.439558	-0.439558
-0.876981	0	1	-0.876981	-0.876981
-1.5712	0	1	-1.5712	-1.5712
1.17126	0	1	1.17126	1.17126
-0.515345	0	1	-0.515345	-0.515345
0.111775	0	1	0.111775	0.111775
-0.129911	0	1	-0.129911	-0.129911
0.547484	0	1	0.547484	0.547484
0.643896	0	1	0.643896	0.643896
0.0501407	0	1	0.0501407	0.0501407
1.01148	0	1	1.01148	1.01148
0.282924	0	1	0.282924	0.282924
0.0963479	0	1	0.0963479	0.0963479
-1.97924	0	1	-1.97924	-1.97924
-1.39487	0	1	-1.39487	-1.39487
0.50773	0	1	0.50773	0.50773
0.00231273	0	1	0.00231273	0.00231273
1.9528	0	1	1.9528	1.9528
-1.62364	0	1	-1.62364	-1.62364
-0.0552024	0	1	-0.0552024	-0.0552024
-0.682155	0	1	-0.682155	-0.682155
-0.446767	0	1	-0.446767	-0.446767
0.512429	0	1	0.512429	0.512429
0.017911	0	1	0.017911	0.017911
1.74296	0	1	1.74296	1.74296
1.49495	0	1	1.49495	1.49495
-1.41534	0	1	-1.41534	-1.41534
-0.113679	0	1	-0.113679	-0.113679
0.741651	0	1	0.741651	0.741651
0.978183	0	1	0.978183	0.978183
-0.633404	0	1	-0.633404	-0.633404
-0.798573	0	1	-0.798573	-0.798573
-0.160923	0	1	-0.160923	-0.160923
0.0955253	0	1	0.0955253	0.0955253
0.855519	0	1	0.855519	0.855519
2.90501	0	1	2.90501	2.90501
-1.93401	0	1	-1.93401	-1.93401
1.78876	0	1	1.78876	1.78876
-1.35679	0	1	-1.35679	-1.35679
-0.893106	0	1	-0.893106	-0.893106
-0.462537	0	1	-0.462537	-0.462537
-0.513404	0	1	-0.513404	-0.513404
2.21489	0	1	2.21489	2.21489
1.83862	0	1	1.83862	1.83862
1.26753	0	1	1.26753	1.26753
1.67746	0	1	1.67746	1.67746
-0.849441	0	1	-0.849441	-0.849441
-0.644203	0	1	-0.644203	-0.644203
-1.8909	0	1	-1.8909	-1.8909
-1.94173	0	1	-1.94173	-1.94173
1.47564	0	1	1.47564	1.47564
-1.42325	0	1	-1.42325	-1.42325
0.31783	0	1	0.31783	0.31783
0.541132	0	1	0.541132	0.541132
1.73838	0	1	1.73838	1.73838
-0.260624	0	1	-0.260624	-0.260624
1.51364	0	1	1.51364	1.51364
-3.43364	0	1	-3.43364	-3.43364
-1.77761	0	1	-1.77761	-1.77761
0.00726745	0	1	0.00726745	0.00726745
-0.00661568	0	1	-0.00661568	-0.00661568
0.695795	0	1	0.695795	0.695795
-0.251707	0	1	-0.251707	-0.251707
0.315593	0	1	0.315593	0.315593
-0.95772	0	1	-0.95772	-0.95772
0.784312	0	1	0.784312	0.784312
0.432002	0	1	0.432002	0.432002
-1.37825	0	1	-1.37825	-1.37825
2.41287	0	1	2.41287	2.41287
-0.453598	0	1	-0.453598	-0.453598
0.183815	0	1	0.183815	0.183815
-0.53471	0	1	-0.53471	-0.53471
-2.18199	0	1	-2.18199	-2.18199
-0.925279	0	1	-0.925279	-0.925279
0.39453	0	1	0.39453	0.39453
-0.627777	0	1	-0.627777	-0.627777
0.403192	0	1	0.403192	0.403192
-0.208485	0	1	-0.208485	-0.208485
-1.23842	0	1	-1.23842	-1.23842
-0.759502	0	1	-0.759502	-0.759502
0.7054	0	1	0.7054	0.7054
3.21039	0	1	3.21039	3.21039
0.799258	0	1	0.799258	0.799258
-1.05535	0	1	-1.05535	-1.05535
0.337832	0	1	0.337832	0.337832
-0.373626	0	1	-0.373626	-0.373626
-0.258945	0	1	-0.258945	-0.258945
-0.61824	0	1	-0.61824	-0.61824
0.85231	0	1	0.85231	0.85231
1.09309	0	1	1.09309	1.09309
1.32521	0	1	1.32521	1.32521
-0.257742	0	1	-0.257742	-0.257742
-0.26853	0	1	-0.26853	-0.26853
-0.491119	0	1	-0.491119	-0.491119
0.842695	0	1	0.842695	0.842695
0.398635	0	1	0.398635	0.398635
-2.43409	0	1	-2.43409	-2.43409
0.917124	0	1	0.917124	0.917124
0.223641	0	1	0.223641	0.223641
-1.6687	0	1	-1.6687	-1.6687
0.1184	0	1	0.1184	0.1184
0.206367	0	1	0.206367	0.206367
-0.019228	0	1	-0.019228	-0.019228
-0.404264	0	1	-0.404264	-0.404264
0.735795	0	1	0.735795	0.735795
0.887416	0	1	0.887416	0.887416
0.0259499	0	1	0.0259499	0.0259499
1.31608	0	1	1.31608	1.31608
-1.06917	0	1	-1.06917	-1.06917
0.0983786	0	1	0.0983786	0.0983786
-0.379727	0	1	-0.379727	-0.379727
0.530963	0	1	0.530963	0.530963
-0.315239	0	1	-0.315239	-0.315239
1.00918	0	1	1.00918	1.00918
-0.144783	0	1	-0.144783	-0.144783
-0.224198	0	1	-0.224198	-0.224198
-0.30164	0	1	-0.30164	-0.30164
-0.185146	0	1	-0.185146	-0.185146
-0.332695	0	1	-0.332695	-0.332695
-2.59601	0	1	-2.59601	-2.59601
-1.45463	0	1	-1.45463	-1.45463
0.0985495	0	1	0.0985495	0.0985495
0.179269	0	1	0.179269	0.179269
0.1949	0	1	0.1949	0.1949
0.612634	0	1	0.612634	0.612634
-0.568514	0	1	-0.568514	-0.568514
0.879483	0	1	0.879483	0.879483
-0.10806	0	1	-0.10806	-0.10806
0.0259795	0	1	0.0259795	0.0259795
-0.114665	0	1	-0.114665	-0.114665
-0.279123	0	1	-0.279123	-0.279123
0.278134	0	1	0.278134	0.278134
0.764116	0	1	0.764116	0.764116
0.439037	0	1	0.439037	0.439037
-0.184279	0	1	-0.184279	-0.184279
-0.668167	0	1	-0.668167	-0.668167
-2.54251	0	1	-2.54251	-2.54251
-0.831285	0	1	-0.831285	-0.831285
2.41204	0	1	2.41204	2.41204
-0.283311	0	1	-0.283311	-0.283311
-0.82847	0	1	-0.82847	-0.82847
-0.238359	0	1	-0.238359	-0.238359
0.191458	0	1	0.191458	0.191458
0.888467	0	1	0.888467	0.888467
0.926747	0	1	0.926747	0.926747
1.68682	0	1	1.68682	1.68682
0.551007	0	1	0.551007	0.551007
-0.167524	0	1	-0.167524	-0.167524
1.56723	0	1	1.56723	1.56723
-0.163932	0	1	-0.163932	-0.163932
-1.88428	0	1	-1.88428	-1.88428
-1.45421	0	1	-1.45421	-1.45421
0.914966	0	1	0.914966	0.914966
0.5118	0	1	0.5118	0.5118
-0.1529	0	1	-0.1529	-0.1529
0.101946	0	1	0.101946	0.101946
-0.823834	0	1	-0.823834	-0.823834
0.13704	0	1	0.13704	0.13704
-0.670923	0	1	-0.670923	-0.670923
0.0474266	0	1	0.0474266	0.0474266
-0.8881	0	1	-0.8881	-0.8881
1.92668	0	1	1.92668	1.92668
0.548266	0	1	0.548266	0.548266
-1.79021	0	1	-1.79021	-1.79021
0.620716	0	1	0.620716	0.620716
0.150177	0	1	0.150177	0.150177
-0.182984	0	1	-0.182984	-0.182984
-0.508393	0	1	-0.508393	-0.508393
0.931861	0	1	0.931861	0.931861
0.112204	0	1	0.112204	0.112204
1.49834	0	1	1.49834	1.49834
-0.672895	0	1	-0.672895	-0.672895
-0.609475	0	1	-0.609475	-0.609475
-0.0465495	0	1	-0.0465495	-0.0465495
1.31942	0	1	1.31942	1.31942
-2.1477	0	1	-2.1477	-2.1477
-0.474313	0	1	-0.474313	-0.474313
1.9436	0	1	1.9436	1.9436
0.132235	0	1	0.132235	0.132235
-0.509397	0	1	-0.509397	-0.509397
0.179294	0	1	0.179294	0.179294
0.377259	0	1	0.377259	0.377259
-0.28342	0	1	-0.28342	-0.28342
0.0720332	0	1	0.0720332	0.0720332
-0.0641019	0	1	-0.0641019	-0.0641019
0.192298	0	1	0.192298	0.192298
0.323551	0	1	0.323551	0.323551
0.404151	0	1	0.404151	0.404151
-1.71772	0	1	-1.71772	-1.71772
-2.91174	0	1	-2.91174	-2.91174
1.65888	0	1	1.65888	1.65888
-0.243386	0	1	-0.243386	-0.243386
-1.78149	0	1	-1.78149	-1.78149
-0.387869	0	1	-0.387869	-0.387869
0.744725	0	1	0.744725	0.744725
-0.334916	0	1	-0.334916	-0.334916
0.955333	0	1	0.955333	0.955333
-1.78395	0	1	-1.78395	-1.78395
1.26474	0	1	1.26474	1.26474
0.186791	0	1	0.186791	0.186791
-1.2018	0	1	-1.2018	-1.2018
-0.479308	0	1	-0.479308	-0.479308
1.0583	0	1	1.0583	1.0583
-0.564154	0	1	-0.564154	-0.564154
0.242262	0	1	0.242262	0.242262
0.656643	0	1	0.656643	0.656643
-0.142773	0	1	-0.142773	-0.142773
-0.717704	0	1	-0.717704	-0.717704
-0.193693	0	1	-0.193693	-0.193693
2.25287	0	1	2.25287	2.25287
0.0967283	0	1	0.0967283	0.0967283
-0.00423346	0	1	-0.00423346	-0.00423346
-0.551282	0	1	-0.551282	-0.551282
1.19006	0	1	1.19006	1.19006
0.464293	0	1	0.464293	0.464293
0.898831	0	1	0.898831	0.898831
0.662975	0	1	0.662975	0.662975
0.944302	0	1	0.944302	0.944302
-1.17235	0	1	-1.17235	-1.17235
0.307416	0	1	0.307416	0.307416
0.276198	0	1	0.276198	0.276198
-0.582242	0	1	-0.582242	-0.582242
0.456291	0	1	0.456291	0.456291
0.0686634	0	1	0.0686634	0.0686634
-1.60013	0	1	-1.60013	-1.60013
1.58204	0	1	1.58204	1.58204
-2.5456	0	1	-2.5456	-2.5456
-1.02118	0	1	-1.02118	-1.02118
-0.556594	0	1	-0.556594	-0.556594
0.256653	0	1	0.256653	0.256653
0.291006	0	1	0.291006	0.291006
-0.582258	0	1	-0.582258	-0.582258
-0.761032	0	1	-0.761032	-0.761032
-2.37442	0	1	-2.37442	-2.37442
0.859506	0	1	0.859506	0.859506
-0.203673	0	1	-0.203673	-0.203673
-0.48235	0	1	-0.48235	-0.48235
0.347892	0	1	0.347892	0.347892
-0.0551632	0	1	-0.0551632	-0.0551632
-0.198201	0	1	-0.198201	-0.198201
-0.100569	0	1	-0.100569	-0.100569
-0.409356	0	1	-0.409356	-0.409356
-1.1039	0	1	-1.1039	-1.1039
-0.0280277	0	1	-0.0280277	-0.0280277
1.82626	0	1	1.82626	1.82626
-0.551432	0	1	-0.551432	-0.551432
0.990971	0	1	0.990971	0.990971
-0.144587	0	1	-0.144587	-0.144587
-0.831469	0	1	-0.831469	-0.831469
0.443019	0	1	0.443019	0.443019
0.10889	0	1	0.10889	0.10889
-0.30489	0	1	-0.30489	-0.30489
0.483329	0	1	0.483329	0.483329
1.86381	0	1	1.86381	1.86381
